22636924193,20
83417632435,4
63932383843,12
55347160570,3
62920458604,16
51545873509,15
27192077236,2
46509259272,19
34223188159,10
87037850612,14
77058021289,6
60540498063,2
56994229767,20
30883046511,14
86000254161,2
3714190181,11
58464897346,4
64394348333,13
43712251961,11
88409107456,2
24048017018,8
61509012631,5
83327680565,6
25920043232,10
41973839021,11
6687253885,7
95475149645,14
24518979295,17
94773732317,1
564310438,1
87714613650,3
4136277105,6
7978895699,5
12999271658,4
56361755414,17
26639846048,8
46423701114,16
9571369806,17
70736072315,20
24097707315,3
15347524297,4
56830120637,3
5342247733,4
34940522017,3
5300874502,15
88009844735,11
24136467772,11
14544901783,17
61975435979,7
17677441050,15
4084981714,14
69762586927,12
27796379574,2
77999610756,16
28692090066,12
35339493407,2
89962849966,10
24780121370,19
21183607308,3
76690349196,3
94167971337,19
60717073264,18
30138916751,3
39431623196,16
8456594968,7
43407293769,11
96086792130,11
62901916906,17
10516489080,12
68946748920,6
6748879684,13
97143963890,4
53527336906,7
42285630728,6
84399065719,18
55540102637,4
97483504357,18
97952314503,8
22148388197,8
99837934831,18
11243758588,3
60635082577,4
3034839857,17
66501507670,1
59146202691,2
19919767119,1
42062681930,5
48045058925,7
44038449935,12
66309731552,4
31938043720,17
67182066754,16
78633551059,20
17142398369,20
4326110356,17
71672624280,9
59100557609,20
35609764379,8
33061433344,9
22163041516,17
75132146805,20
82210301197,7
8482166111,7
5442525493,5
93258053671,2
93415354865,12
65867532296,8
11181875820,16
31947344212,8
72335358851,1
19049265053,1
69185331694,6
32493893147,20
30684658929,2
57861252780,8
45849738415,17
5559858412,17
30528073990,20
59323380896,18
29779049636,20
53494383530,4
49057029667,6
2492941782,4
26070581478,20
81489452248,10
43627094202,18
99117942840,12
88625185716,12
7488889810,13
19503337905,13
94192211472,5
25160826617,12
18499186406,10
33314167380,12
10255446047,6
8501192893,18
46343233650,16
11033849089,4
63236078184,6
27603118584,7
40797830023,15
88702402932,3
23486489419,11
37805133103,4
62942077004,11
76996949821,15
80102410356,6
99328645950,13
60528189417,19
62417416412,6
30477901818,15
93260150016,12
44625998629,15
87210514580,19
94986916262,19
39522977935,8
11821983216,20
63857305577,11
51521305033,10
63315387777,5
40464732311,19
15146422692,17
87045999284,14
30255338930,20
32545272080,11
22498379700,20
79441077640,13
75524158713,11
83173919685,3
99156786073,13
44412637543,14
29711251586,5
43090591709,19
90455683576,10
51853583354,15
95706246190,1
71657531952,5
22690787155,14
25335957198,7
15105883708,3
13953731819,14
79118588595,3
89743701915,14
6022957213,2
55960896121,12
61042654015,6
54883141505,13
74397760535,14
11013296676,19
79754309030,3
41226981703,4
75313725470,4
11168481535,12
35214779552,4
16799448265,17
7759249652,1
12850764692,15
86892428807,6
84803928782,11
6638453917,13
9660464421,13
19521570228,13
7026175806,10
78692057234,17
83488054205,12
40855826265,13
43718062537,20
59160295967,12
80694928482,15
36115832072,10
56142870627,5
76685542460,18
60684462726,1
55208476598,13
44424409667,14
6731779408,8
27099936946,18
99441124183,19
59552520658,14
22596244138,19
61046251234,15
41240085549,1
36622980326,1
25169933698,20
70535329794,6
83543091495,1
75129658580,5
24189394714,1
51036475025,14
74415565751,1
20622559365,14
596676028,4
78135324279,18
29686904292,2
93386192757,5
81045351983,3
35801445427,13
9814565486,14
71883817174,20
85730946307,17
44447949088,1
27598340457,7
23798295555,4
6271624905,11
97084384322,15
69620231943,16
97938045949,7
583411544,18
94988493997,20
8326217595,8
5227950267,3
65028167111,1
31283572386,3
25203928797,17
78039863213,18
51883253699,15
13829004016,7
84435597398,15
860034864,4
61190212320,6
36857278307,12
29310936004,17
65812269103,13
31199396469,16
49032418602,17
9928334544,9
97835840962,11
66103229493,14
89496144768,4
12814335054,5
67483020324,15
1210802942,17
84363399424,3
22556729535,17
59747387141,10
94954164515,6
31342419170,5
88132611714,7
59809500895,19
32215329315,18
78046361797,20
43320176143,15
14253297250,2
81445337237,5
70537392693,5
16920784461,12
3919980474,4
87400981473,14
89759152308,20
43893018731,2
60991066570,18
64250256327,8
83191305753,14
70047327707,15
44307700954,20
84296545412,4
66913792027,12
91631259969,16
8287745964,6
83570237381,20
81049653147,1
69635271191,6
59245404252,15
60092569262,4
95939118245,5
94969401952,6
39148895711,5
13094544006,10
71459552295,10
26946504953,6
23147642928,12
27888882104,1
42920075820,6
23181005724,9
86246441816,20
62869154728,8
34566843576,17
15619613863,13
41430458211,16
74906855195,17
95700940359,18
35009307103,16
39015855477,11
69525994551,13
91626887556,13
10062536170,12
50408787642,16
48347026974,6
67168138492,6
8873351843,10
25058686931,7
54265411058,17
43052012557,16
38886038321,7
48231090960,12
85280522527,14
50608927234,20
47055173249,8
26551269865,5
11444766472,6
87235481160,13
1650937290,11
26564999488,7
6037139418,20
34761649930,13
92766548466,17
2871076541,1
80919995597,7
27526510606,8
13891422327,9
36869787718,12
41393113518,12
82696023987,2
84325281703,17
68501768911,17
72895875540,17
27286670815,11
12565438866,18
70596539792,8
9257008263,11
65225041810,14
31975159738,17
21619686887,11
24763009468,11
53904877103,16
18410734955,4
94948622516,20
65041379080,18
58711110208,4
77930122722,5
69868402807,13
45082541784,11
10831221275,12
5432927224,11
79452318682,17
54080083873,11
37502590201,5
94750963086,4
79381503883,4
92153984846,6
4834000308,7
20123465866,15
3794186554,7
4148538412,4
43702806181,12
73713252094,6
57422748296,4
13906041692,7
61281834744,18
86240832908,19
56206694418,6
99060215115,9
50961185767,17
81345546439,2
25305957705,6
86131771837,15
71631635751,12
72605377680,13
91301239983,8
31006463296,4
21084289334,16
41466092314,19
30954228073,12
65983300898,20
30320531338,2
3328435142,19
10269508801,20
25213499666,3
27487019760,17
21162487463,15
99772437451,16
38280775686,6
58182964234,17
84240142362,1
23811397906,12
47300890192,13
78521398296,6
11596558167,13
56309479905,13
28214407035,3
72817014683,6
75489680736,13
17641273314,4
86727558593,10
65093025750,4
73599149673,13
59942819783,14
8934333263,17
40522798895,10
47658650344,8
28641382389,16
86553521081,17
71435515791,14
99193835903,5
18462567830,11
5262408026,1
79392118552,15
58702448692,9
17692150724,12
30479689203,19
11687178444,12
60612171721,3
49477306615,10
16101695431,12
67645721831,2
8390072085,7
72775549622,16
19536316906,5
22207890276,11
5391238029,7
71396987989,18
48957661794,7
21297223998,4
40248075812,10
96988782025,12
6031551121,5
79165644850,9
39154746950,1
34223733606,17
48756675678,10
51363942242,14
72468942775,3
39347571752,15
22643980109,10
8531047267,15
84174610774,19
72136459455,3
60536914516,9
90597556281,1
31300009660,8
60297220467,8
6700473606,2
75491666297,14
12127885806,8
14653140154,7
36480890749,15
87093153241,16
40481120940,20
6783616197,16
77711843514,13
82736496672,7
58580205156,11
37943902463,14
5385051812,13
66406852320,8
30163620831,1
3212183417,12
87199174878,17
13920316547,2
54114924994,11
47372688599,11
83905457700,18
69280714143,18
72763093790,20
92984397455,3
28656969102,1
24857425352,20
58895068427,14
29742875787,15
94741974623,9
22035879788,13
23942050039,16
62170099773,18
2443785776,14
54287053482,2
82376278236,18
99477825527,11
55485303648,3
2209463450,17
9168904080,13
59104716778,10
59834129506,6
69211805001,1
2389840298,16
4361294493,15
86200216574,6
49109836143,10
42862706123,19
93368701020,9
76264159920,3
43158188891,20
37723056286,6
35996612749,13
45518515856,8
44788923939,16
82820034133,18
22192678520,6
32144515239,6
35833416699,16
86177924379,7
23650901181,13
55787437074,15
18708813943,8
88474967720,4
46058354018,4
42584323826,12
21752593031,7
53821881532,19
74835958259,3
75424941490,1
47462607731,6
82254186175,6
1667454358,17
50675419322,11
73729777176,16
96082923749,4
99934049440,12
80275214962,15
79032336235,7
1498955051,16
4822155139,2
58459950238,15
78858696040,19
90786666774,15
65261944588,1
83005857765,4
69439057894,2
61954614799,16
32079059173,13
22888593015,6
81046202238,19
66726567688,20
48976945437,9
4742506683,13
38419084663,3
49804550533,3
25158217820,18
73621738346,12
40150754491,19
53461747707,1
93374155033,6
58984914426,12
22189565827,15
67140460174,18
14551598975,6
98937247059,5
41474185721,5
5306512059,5
20783453266,18
74381878094,16
49736474838,14
91170939647,8
20523980951,10
18446532994,1
94141068534,2
18025554175,5
7333646185,1
64296393159,6
5123142638,20
16735255959,17
42870066717,10
58184904860,11
82264996820,4
88124385659,19
92719759936,9
51781858679,4
27164724253,17
19039273431,16
84191564896,4
31775422273,8
69694163251,17
67575251488,14
38725742721,13
32141741936,11
45512683321,15
49395800308,20
49644181575,8
53211225745,17
52149164102,10
54184382623,11
941611456,1
45325229797,3
79361566907,4
26123943718,12
7287367437,8
80413302064,16
55876662415,14
72161777456,13
85119045733,8
44010677291,8
66360074579,8
51328756497,18
24191645220,7
39013437647,7
63990756818,17
54148719500,9
14791880279,12
99048768952,8
40064570163,13
40880750374,11
81226930188,18
10157216242,6
27792874707,3
17622348991,15
79773598536,2
72507159801,17
40728857987,6
79766741090,13
48910080451,16
12808456307,11
96750742633,4
35559235777,10
94285989120,6
7716864791,13
74941628649,1
40461475481,19
90746234149,9
69067983830,19
91677442009,12
88405769499,4
14462168054,16
41325569721,5
7470465484,3
245225635,3
8610724093,3
66194411645,15
82722656651,8
90091382338,1
19973877351,8
43738795697,20
25624554975,7
45308214590,20
65462316333,20
94056145709,12
47152215804,11
69939323426,18
9313188961,17
94777338924,14
93543062038,11
80133042318,16
17069803655,9
45717072974,13
55131994596,12
53127173664,16
33712759199,13
82579370304,1
18463256647,1
25214376032,16
66792793016,3
87697671926,16
99089947347,12
85895330951,15
43001785341,10
24450884227,18
49697483027,18
29699018142,13
63446226593,8
66165431240,8
79607862050,1
23686691540,16
39515975953,10
29802949493,7
58230186826,11
20421742641,6
15825091381,14
54066129065,13
92355297070,4
57251927740,6
70600599803,3
95858590113,14
63016474775,14
42611561607,20
96675138658,1
49969800031,12
86903358007,7
25239986945,11
12941935280,10
86813965163,16
45235946056,18
51676968542,16
1686854111,5
94939947554,13
86284505645,13
17232367885,16
98698850979,18
84622926598,19
54387314179,20
45886884342,2
63084390721,19
86730378836,16
32056607219,10
69461858880,20
51595666289,1
19595989187,7
37644543135,11
97613374164,12
51675735855,10
13576893299,4
46785329121,1
79757793250,11
35554775352,7
84039250220,7
40885722201,8
72182469574,2
81117537743,3
76327213024,1
28863306493,2
88800524701,9
36160681128,11
69511063359,9
39026382262,9
9978918080,12
99538092241,16
58465716654,17
18426849898,14
72856440980,2
59790943972,1
94796404028,3
92980837846,6
17387276578,15
64311461778,8
92324618515,15
57449604680,18
9153582979,8
48679544182,14
99616124984,16
69191948397,8
99651325130,19
53407595562,9
43692228770,8
10588130628,5
37696189832,14
42032339734,7
12888544002,9
53537522342,1
43019663755,8
54037147675,3
39417135816,2
35413221776,17
409843112,19
5225836310,17
66770689767,2
62186656994,19
82206134229,15
7063497755,19
58270120754,13
85501024378,8
55261478048,7
29754205735,5
92501952000,18
7701899924,9
94832438473,11
17046895046,17
82874201375,13
43940347714,6
48396562738,8
22686756857,3
90897749177,19
67597409249,1
2574751327,19
17745028261,17
87239022896,11
83804335677,6
27622978221,5
67204147029,8
78922017466,4
42814953190,16
42554289421,16
15937761636,10
78812977974,7
28034509849,7
69949516281,14
13609440703,1
96444696641,18
14932463312,4
12860429798,6
2605821869,3
46378696174,17
12075800811,14
23182827921,17
33633544226,9
17610732254,16
43260105189,14
5909172233,5
76287787118,11
10608226846,7
16436237375,3
42506587071,4
32978177098,13
95126713266,17
84896673831,6
43154538045,20
44877464266,4
521848308,7
18097953757,2
25412683836,14
12172648161,2
41333551182,3
65447836034,7
65104114601,20
59125060648,20
32973644860,19
79910095631,19
49760151217,16
38195734366,9
36469262012,11
66294161196,14
54508991520,12
55028848183,3
36624415802,15
86269766228,10
9743732212,2
80247798355,20
61307251725,17
42825239825,13
73956201493,17
9054567150,19
58384934720,6
77078781767,9
67028558437,15
17072935619,2
79642935715,19
63693195255,16
66107564199,12
47007245634,9
78332022010,19
66082790953,2
14404183378,6
97453598741,7
74873211907,9
23754137624,7
33861838593,3
13056640274,9
5532148250,17
66584893999,16
95920212329,2
42766786210,7
46766490817,15
18472013711,17
47013198670,17
63429136762,10
51231102728,3
49916712984,10
20130322055,14
48544299256,17
71799870113,18
8565771476,6
42280928893,19
57996673970,8
31781099099,11
64338313450,18
61241288165,9
56099496107,10
16434497646,17
16243421957,14
25692338041,8
31854839939,14
42724109763,15
3346513832,13
76409706119,20
70441277079,3
50944570214,2
28284334355,8
60895770889,16
95186817153,13
45684247079,15
69904855300,2
81332287828,11
70261761801,4
7261968588,20
6466841303,4
25831193036,9
27353645977,7
75171079425,12
84993092701,10
22412356212,5
32422979338,5
53225531963,16
74249043544,12
28058315799,10
66552008290,9
13568078835,8
15645790014,13
49271757874,20
44945341528,4
55962557413,20
37943888948,9
79818178901,6
9355926210,16
77720000787,19
95950459604,7
9050617283,7
92120903777,13
45471726653,2
19068587233,9
26986678834,12
8784543758,6
6036259933,7
14577509039,16
96939528084,19
39474580027,17
80311645682,16
74006570268,12
20004053671,10
99700424735,8
41942976722,17
45012352852,1
84491720503,1
56241820903,18
66969278815,18
6858764008,19
20558272683,3
54838228433,16
54779443507,13
48831529519,20
18995927035,10
93409953632,13
4087289654,4
89814537278,11
12958024730,19
25065419509,15
71239206475,12
652296120,13
45291622141,6
40898262662,18
6875203226,15
17199290547,14
3036289468,2
60426213057,11
98211519441,14
38490880391,7
54174480607,1
32053787679,6
47175183551,2
6579858298,5
57045242183,18
82812247849,18
42999719217,12
58859403920,14
61801706436,1
1337109158,10
94753256943,4
13887343313,9
44580989165,7
92672757307,1
47770265607,5
77662955358,6
27531710628,4
51374775950,13
99484813860,12
45883670054,9
95915053365,5
89345577235,20
49145899608,14
7069027343,6
73674675114,9
17177651580,3
90992160457,6
11732946022,13
11944568817,14
73279822507,20
58707038588,10
26976153710,18
96734557876,18
46307537944,6
67113135106,18
66008946257,1
74320845504,3
25704724224,19
5588665868,6
86692679472,11
76752065630,11
64864862804,14
83514217722,4
11586851221,9
96573662789,11
85889959545,11
71790309323,10
78278704925,16
71464942809,14
51228394416,14
56640279426,9
59164415498,20
60243322932,20
71125331529,17
77074970021,10
4507520118,11
26451606697,13
68993804540,12
56811009247,20
32945070425,18
67223145858,19
63554511775,14
27294754087,20
81433709551,7
98196141627,18
11547921660,12
73735636676,17
1582449602,3
13571158487,2
91714479867,19
1156824785,15
47281525618,2
14022431872,7
68743026311,18
38714526543,3
70953342613,17
16414185242,3
76319387427,18
8526083500,17
1363631951,19
6553071818,15
40113074705,2
54708728144,4
60276254149,9
57960728211,4
53888019994,9
75446939463,5
72131063748,12
15193327097,16
71386383913,6
94204994178,19
50597059921,8
16603837349,18
28319405118,2
58210390558,17
86826565478,15
54124306103,14
80516687801,6
15381058388,20
1238606372,18
41475262335,3
64897911682,5
94501966416,1
94422224774,6
9387867323,15
62414308743,17
20769410216,1
2033753728,20
83036841453,9
9492126666,20
69118716247,8
57568823991,3
89996133459,11
71449955145,16
95414833783,2
73195497930,11
84767895165,7
37648253146,13
7227588196,20
49042523770,14
7998056668,3
18824433014,19
45477132294,9
69420263181,18
65180860434,16
77179300131,15
57118200156,19
43400263743,19
76096783200,12
17167803365,8
17021983283,4
13620276924,10
93558835189,9
52979968810,14
13665845693,13
12886781693,4
59749569033,17
66819697593,14
27743101735,5
94657175796,13
4940708632,3
62627769359,16
88363864802,19
80405443127,11
4782965620,7
79911632658,19
74177763640,16
56033041378,16
18577673493,16
83316857128,10
3026450793,18
66013585443,8
21330300293,13
83198579604,12
27930415777,7
39758463125,6
28683115901,19
93131783258,4
22393947968,5
50390974851,19
67215643303,13
47996169032,18
60914561479,4
64550043244,13
3001229298,10
90983078858,3
54962844971,2
71994472214,18
42716267093,7
40318639525,7
43403971503,8
32858492501,12
66860859894,3
81555820308,12
1743781333,1
29798439319,16
76429345434,2
94449794644,10
73920575347,6
74679411612,19
89685694137,10
737030529,5
68029289442,9
32023191842,5
71351471983,17
46349923995,15
77256406769,3
28573253619,5
83403785770,16
6397131437,13
46555971459,16
34206362932,5
64575816466,10
97440027543,2
92251151760,16
24783443836,14
63858867827,20
79514503348,19
66773038755,12
67855542661,4
2543707419,1
98337019485,14
89298928027,1
4446527343,11
9145879377,14
36014216161,14
63613546032,10
83262676917,2
54980781643,1
53565208068,3
94428488298,14
37279071811,12
98435275919,6
4197575702,19
24720078246,15
40703029100,2
3245576526,13
36695084211,5
52734677394,1
2767572121,2
85686350789,6
75342563575,2
26476126135,1
19275467696,11
26311172012,15
90070746236,11
16730146154,16
43505467430,15
15059772083,14
94171718528,8
28278666206,12
92620752998,2
61800248288,7
27972521515,9
31867118479,14
64740088507,2
2915921748,13
34275544953,1
84072105969,2
67842398994,12
38261540867,14
65696245007,1
63801025295,13
29467837611,1
64633057452,15
12543527332,13
20146887218,1
74901075505,11
95375259222,3
20274209083,12
35387265853,15
91600832607,2
24229509669,9
29647826113,16
30226704252,4
68138157939,15
23667766675,6
15279537301,5
86236642598,14
87315183689,10
